TIME_PERIOD,Y3M,Y6M,Y9M,Y1Y,Y2Y,Y3Y,Y4Y,Y5Y,Y6Y,Y7Y,Y8Y,Y10Y
2004-10-01,2.0453788504705357,2.1274485219459933,2.2097314319390104,2.2916667535368185,2.6081882242172174,2.8963742246774213,3.151104269980987,3.3729396045254485,3.5648120225166138,3.73040685625022,3.8734101409631516,4.104689782281516
2004-11-01,2.0620551726796195,2.107921201932938,2.160048646391412,2.217035804485935,2.472518873156151,2.738823060820939,2.991433499235063,3.2202369617579385,3.422492887143831,3.5990258626699885,3.7522020360063184,3.999926263340502
2004-12-01,2.0975558358086195,2.1270741530753168,2.164418954034833,2.2080836830740727,2.422778145070817,2.663644347861097,2.901032002069711,3.1210888147632003,3.3185282918150687,3.4925249484933705,3.6444194901378633,3.891160783320308
2005-01-01,2.096897431206821,2.1230446565326506,2.1553469265903438,2.1926808861014315,2.3748047559790098,2.5800727861963817,2.7847430809621203,2.9770292066661947,3.15189181891314,3.3079820279465713,3.445867987943268,3.673262178243909
2005-02-01,2.0569535978408933,2.1012044045478238,2.1476867005808273,2.195881937516038,2.3976281539632134,2.5999655975469387,2.7917957696547107,2.967851975150018,3.126280216032007,3.267143717339315,3.3915116881539253,3.5970314092537206
2005-03-01,2.0492100347358533,2.1020349582208135,2.1559901058700706,2.2106378088814744,2.4294706969751956,2.6380248174453245,2.828558223113703,2.9983385048521285,3.1473741043525303,3.2770635653546014,3.3894098974103635,3.5706658730366327
2005-04-01,2.0542614693351955,2.1130422483425395,2.1730700056054566,2.2338467965955484,2.4768982347066797,2.707953676558997,2.9185269141427805,3.1057605100483534,3.269817868505505,3.412360170168576,3.535676959803222,3.7342883053807547
2005-05-01,2.0358724814572993,2.0708272968590506,2.1095482441161986,2.151309169329947,2.3372846211847214,2.534075609555979,2.7256437674093608,2.903921982995822,3.0655096123409593,3.209650690761872,3.337011351431996,3.5471079477801846
2005-06-01,2.018647403028115,2.0312727708590987,2.050425880614214,2.0751140564717923,2.2130987233913113,2.3852890628004046,2.5665462926621756,2.742630843002783,2.9061030319876697,3.0536735662286603,3.1845071441179327,3.398860391743685
2005-07-01,2.03000386330977,1.9977379266650537,1.9816815422380907,1.979082428640345,2.061063924698093,2.2217899277742763,2.40654018021979,2.5884463423110162,2.755556447212401,2.903690928084656,3.0325371661235696,3.238843424588426
2005-08-01,2.0427413317329006,2.036885850568135,2.040568834461584,2.0522960919634543,2.155942475450876,2.309688277929375,2.4792118257266123,2.6461297299826803,2.8013872127064756,2.941257636558678,3.0649467915344273,3.2673792104796617
2005-09-01,2.0629376665505412,2.0721179216105123,2.0875430613846415,2.1082422676639934,2.228153898747447,2.3801044014910273,2.540445629749747,2.696116813015739,2.8405057321427303,2.9708341591596166,3.0865237293274106,3.2770278445461147
2005-10-01,2.0391701532306796,2.05233706393083,2.0694365617174912,2.0899003835425987,2.196054053061471,2.3242071109822793,2.459086294942932,2.591650970393642,2.71687535810732,2.832275593302259,2.936938640789892,3.114675214283319
2005-11-01,2.0613732051312468,2.1493599900816682,2.2209226999278155,2.2803840685674586,2.4515110551293366,2.5814623573610858,2.702035380906329,2.818145806173541,2.928011157773677,3.02941878845811,3.121181605708892,3.2757141080587595
2005-12-01,2.226698621019856,2.3603964669827877,2.459787351722077,2.5350203032960477,2.7145134939377313,2.832689570884297,2.945342141826915,3.0570678065416996,3.163028903560713,3.2593143711968087,3.3443387196311787,3.4818296024109006
2006-01-01,2.33649529625552,2.4553474539439346,2.545508786111975,2.6144562866636534,2.773081717160391,2.861506136049043,2.939612804497485,3.0192140113091495,3.0988727809040713,3.175165173917507,3.245652421341612,3.3656435245786804
2006-02-01,2.3752251603791183,2.495409474543551,2.587961076342104,2.6595949529320033,2.824753861211152,2.909295742560448,2.976377346688872,3.0421786078993325,3.1080259869463593,3.171790057582943,3.2314384891415044,3.3345266473077886
2006-03-01,2.4442708093903134,2.561105483844313,2.6553566147482277,2.731922714256645,2.92789013159602,3.0388318826959813,3.121163568229696,3.1935426782068026,3.2608026659515588,3.323392903719193,3.380825904072155,3.479172619262406
2006-04-01,2.548364742993782,2.7004185035054546,2.821084999185305,2.9171727208914513,3.1482148619396257,3.2612548652408075,3.3353956849098365,3.3974763420550387,3.4549895024197532,3.5090490804719265,3.55917613091416,3.64590643871379
2006-05-01,2.5727210919801973,2.7630289720478656,2.9105562235426463,3.0257838888800483,3.2974679038011754,3.4354133723710216,3.533085508897264,3.616969880870616,3.6929556457320984,3.7616201405496787,3.8227906296306293,3.9235936580386888
2006-06-01,2.653587629490974,2.8519990405803557,2.9982139432676616,3.106837801622655,3.3409675815708155,3.456723682949364,3.549688479894718,3.638035478504948,3.7216333018761003,3.7980631626783303,3.866006403437091,3.976725375846361
2006-07-01,2.7569277504987646,2.9516767625795723,3.0958172809492583,3.202967703802436,3.428751165269737,3.5291368081583627,3.604181716479154,3.6763221426224146,3.7472340087469758,3.814657084217296,3.8766986637111303,3.9819532256584904
2006-08-01,2.857407345232074,3.073472402879441,3.2247300187075094,3.33140196454654,3.53478249551241,3.61482321628265,3.6743112903972808,3.733031910940842,3.7920897200714045,3.8494181032887385,3.9032547580784334,3.9972627071731988
2006-09-01,2.991634357687411,3.1996884597357753,3.3288769095255692,3.409297122024802,3.5260129781302316,3.5596988405540126,3.593980912086681,3.6371710831895396,3.6857581585919537,3.735701719302186,3.7842227839163454,3.8715202602295533
2006-10-01,3.1183440210201727,3.3259707697914855,3.438097333203171,3.4977091921782257,3.549653756650885,3.5452105564268743,3.551290123120703,3.5710563033561975,3.5998851008249466,3.6333561715494485,3.668336634684256,3.7357200344264085
2006-11-01,3.186808565533626,3.3862027396285854,3.479096916965803,3.521675406801137,3.547051089528281,3.5440953525009395,3.5546688085886142,3.5764005326309145,3.6040349209034788,3.6337170282150884,3.6630931096093633,3.716477584276406
2006-12-01,3.3051650214809114,3.4764256613531397,3.5629693624122543,3.604477045559831,3.621725439017359,3.601956049685072,3.5939016726658726,3.598052822812433,3.6104567095803457,3.6276736442500677,3.647256391602951,3.6876589571087823
2007-01-01,3.4051932693002755,3.5423131463233766,3.6176313331251357,3.6581673194950723,3.6915594774906557,3.6808748826243884,3.674186467411279,3.676103332254344,3.6849475658350315,3.698408297131572,3.7145680879555676,3.7498136281233285
2007-02-01,3.505003629853491,3.655095284194417,3.743355178697891,3.795340289098524,3.860012366211461,3.8685040516999147,3.8759514612632047,3.8887201914981984,3.905719503739871,3.92504762393061,3.9451756761079895,3.984103094818889
2007-03-01,3.5777950987898812,3.7146143917672205,3.7915447582980164,3.834398465346775,3.879853238048642,3.8842891529935732,3.8932869885410795,3.9092990157856375,3.9296405831649244,3.9517940876021598,3.9740546131881347,4.015326928109635
2007-04-01,3.6645919865542798,3.769220115327577,3.8241769159798693,3.850530469688172,3.852231079961177,3.82854395824923,3.8187613370060807,3.8229254144542013,3.836620503776473,3.8559579437756337,3.8781439051152877,3.9242996342397487
2007-05-01,3.7530690310513086,3.8716610440624644,3.943775305629488,3.9868576590430242,4.034457079446577,4.029593561952116,4.026050624511376,4.0313757443669145,4.044422803632453,4.062726549904798,4.0840903702954,4.129897796546259
2007-06-01,3.824411995579487,3.9649360981068082,4.053361262803713,4.108418793125883,4.179092187806441,4.179997234228423,4.175979778322427,4.177945681855251,4.1862465909438065,4.19927241586177,4.215336961059899,4.251500247439787
2007-07-01,3.8905538126666865,4.04949411359999,4.160447003527336,4.237917409675995,4.374832409773383,4.409519212573029,4.423426680534989,4.435997942598404,4.451034294182866,4.468433253304918,4.487290585804435,4.526043665774743
2007-08-01,3.9525372934870266,4.106479009113888,4.208647603771563,4.27632915569411,4.381876121191333,4.400683366057993,4.40687336579061,4.415021552394911,4.426825693262767,4.441356587850054,4.457411088258147,4.490499983979028
2007-09-01,3.9538702781329844,4.014682443679544,4.0503667635883875,4.071209418905459,4.0982895075247505,4.110883798039848,4.131818786988114,4.1606135882649555,4.193714803268448,4.228118793571141,4.261839625052803,4.323227041864869
2007-10-01,3.8783610047988146,3.9055282233706046,3.92593719986712,3.94145747590372,3.9786666275856204,4.005920189504705,4.037929810623501,4.076327651846739,4.118959888052108,4.163199472088945,4.20695321727011,4.288015108182831
2007-11-01,3.827790106606315,3.887329290858383,3.930577185229709,3.9618874113555522,4.023305516479364,4.051448008090435,4.081163627491954,4.118394621637818,4.160909958917057,4.205275044829917,4.24881291967967,4.3276384879656
2007-12-01,3.8781903520784975,3.8882940734688987,3.888000016280702,3.881712860491089,3.844569007009289,3.832659092172421,3.8540903021992534,3.898542101321102,3.954998336422962,4.015536001949529,4.0752889797787795,4.183296706032642
2008-01-01,3.8122435959855396,3.8904260860343354,3.929166894600501,3.9454585268845874,3.9398271885164484,3.940006229897932,3.9707657260598066,4.021629096945771,4.081509058656976,4.143073513475582,4.202187624667268,4.306253509277026
2008-02-01,3.8306462803161296,3.8014063672799865,3.767363655436954,3.7338360346537716,3.6437861355543957,3.632599329279668,3.6750502717947966,3.7459400390319497,3.8285759023389825,3.913114523559471,3.9942147262576424,4.137377290691025
2008-03-01,3.8385616827465916,3.681667791088916,3.559875701833115,3.4670595038723686,3.2965087138487115,3.309655502439717,3.402876682102299,3.5259231196764578,3.6545434777010013,3.777459406619816,3.889948599263756,4.079566028113748
2008-04-01,3.8663722985618736,3.7462655251019745,3.6471592031263156,3.5664436647234052,3.3850778027607773,3.3544186342065294,3.4063949572695265,3.5001519035705715,3.6116401901829995,3.727111013878873,3.8390646266994666,4.039557484254451
2008-05-01,3.891023886727979,3.861174915167351,3.834043082764461,3.8102016027801073,3.751908590012066,3.749225334431725,3.7877550768069956,3.85185581140434,3.929107584454586,4.010919085931397,4.091882101445786,4.240391462481711
2008-06-01,3.8832467401467,3.9483850339305735,3.9890845279923055,4.012385130748601,4.021340453010416,4.004777052838558,4.013644695404573,4.05105190154149,4.10768337896345,4.173741438974998,4.242059454612557,4.369872998727402
2008-07-01,4.078805499060486,4.240045291534365,4.354117006007162,4.432963431328689,4.550799519433965,4.549913821891181,4.537458295020815,4.538978346775185,4.554835052467411,4.579757749557551,4.608796396064217,4.667171451690204
2008-08-01,4.21079752251436,4.287319363942117,4.343650314447661,4.384342413248156,4.453698040355965,4.461644693798211,4.462539813877943,4.4726937101423205,4.493832882472354,4.52308170520588,4.5568886003525195,4.62741157441256
2008-09-01,4.251345504509753,4.2432439441440355,4.227233250110164,4.206626425934872,4.11859441314913,4.064930915872445,4.056835573202676,4.084032413711947,4.133035832595686,4.192860090337253,4.255999821919737,4.376043568210957
2008-10-01,4.180800419750174,4.13263332434775,4.088138753126731,4.048086269691226,3.937764975111549,3.9019944681625627,3.921394919094536,3.9752908217496024,4.0474913130511885,4.1269315765303185,4.206720170781001,4.35361325217772
2008-11-01,3.189380950969572,3.40012877199296,3.2712727125661916,3.1133802213070707,2.993142365924988,3.2521734322613436,3.521221094422502,3.734500935009968,3.89579603901136,4.0182072606775785,4.112813094064564,4.247760404538193
2008-12-01,2.3016402618486618,2.4396126308171047,2.4531692480509237,2.4424521445195304,2.526764019546719,2.7735948495694625,3.050047793966024,3.3022347639314775,3.5164449897473276,3.6936393641761867,3.839177171413067,4.0583084028119085
2009-01-01,1.9238266973698548,1.8985839024270368,1.9320371545217678,1.9949321955621162,2.3188987742878906,2.618432818746891,2.8689465390415085,3.0776975764802263,3.252539491945545,3.3995264115079644,3.5232060320964997,3.713799515134632
2009-02-01,1.4225282569273228,1.3479459747846267,1.3737362223776228,1.4517385468980841,1.8989410910635744,2.310164860537497,2.6471830885069325,2.927365407562712,3.164602450756763,3.3675949129970726,3.5420286496591005,3.82039272535351
2009-03-01,1.0258628014763074,1.008669241579726,1.053047326027985,1.1350683133536177,1.6005599879709578,2.07108234065118,2.4782044471357914,2.82289369573373,3.115002262470832,3.3632130159429834,3.5741839116551937,3.9039006803163803
2009-04-01,0.8564917034031336,0.77915956176209,0.8354082309351238,0.9542627094788767,1.5441479816661747,2.0452814818019793,2.4476230071108196,2.7813855083369003,3.0645289387219425,3.3073243427282835,3.5163180132949545,3.850437209818756
2009-05-01,0.7910597349634012,0.7641841343361994,0.8552844730236956,0.9938863007893909,1.5860572413778429,2.0647037285800245,2.4520024156006057,2.7776780564031958,3.056842138715098,3.297961623410157,3.5065886041219017,3.841947407874428
2009-06-01,0.7494309905044252,0.7233200182599095,0.7921101073373635,0.9098094886814303,1.4953438575599425,2.0209913853584522,2.454486380633987,2.81675739620698,3.123932596395952,3.3863552977714497,3.611077211040784,3.9672497020471638
2009-07-01,0.7700686616292753,0.7531825762563518,0.8350737491139832,0.9671948242087685,1.6051503455232436,2.166464214120526,2.6212373539106397,2.9940240633934407,3.303774804361296,3.563029304431605,3.7805812081678027,4.115701545319243
2009-08-01,0.4948373262134575,0.4965814438693948,0.6062545333601987,0.7597425501426014,1.4120962568411672,1.9536742065131807,2.394670690622036,2.7622306387102955,3.072789335578324,3.3366890800995397,3.561172367906868,3.912939247087967
2009-09-01,0.452128429613254,0.44376627757282655,0.6042314057053128,0.8077753373517615,1.5214111593568085,2.0275100865291233,2.420196528113582,2.741551654119986,3.010193704735685,3.236722091310837,3.428329500106893,3.7273055370669375
2009-10-01,0.40382994239106346,0.40618745202179957,0.518937730796604,0.6765703722642293,1.3357411941171435,1.8666127807999302,2.291216899733124,2.6418022223811666,2.936133500376282,3.1850126264361127,3.3959740254457476,3.726058862890186
2009-11-01,0.4636326628020661,0.5052354758000851,0.6414690293096398,0.8047877532073406,1.4118363995545506,1.887870611083317,2.2787680949358946,2.6102031680996416,2.89465753151006,3.1397105896180704,3.350798252954495,3.687515159173739
2009-12-01,0.4630461692967324,0.5075274543113696,0.6303345457181868,0.7803923933734018,1.366975189127821,1.8438765205606198,2.239169683715303,2.575644266896536,2.86521352282156,3.115275249399421,3.3311888109971357,3.6768930196411898
2010-01-01,0.38093879118014995,0.48848711016829094,0.6275308784745921,0.7736228387486291,1.3191824543586481,1.7817904510274518,2.17714219403986,2.517357680427724,2.810772079365299,3.063764695611572,3.2815327988496064,3.6283137779516834
2010-02-01,0.30811674950383716,0.4064896105358825,0.5541474470429306,0.7140201449202761,1.3033170380736994,1.7865632365230084,2.1940093778603282,2.543206337166972,2.843971087003728,3.1031142174544817,3.3259815796683414,3.6800617955788675
2010-03-01,0.3175598277683726,0.3866053459351187,0.5036243210992813,0.6387548988205283,1.1826658355371484,1.6555135036598412,2.0604145819639,2.4100390193600334,2.713275361639873,2.9764618803318776,3.204473764459854,3.570295678780295
2010-04-01,0.3002717183193581,0.384188437076973,0.4843027135237304,0.5948292273760135,1.0733582128262127,1.5352269381750472,1.9481323745128292,2.309329132666325,2.6231829360081518,2.895076002002208,3.129944800147968,3.505108766318328
2010-05-01,0.3188696215475624,0.41344620284846656,0.5137471543939645,0.6183237976289787,1.0574099346236299,1.4943756455660835,1.9021689817294765,2.268835499826808,2.590671276492116,2.8683826676190884,3.1049084836502616,3.470444265910177
2010-06-01,0.2580798380543947,0.3199967082387739,0.3903448113487351,0.4676722746043118,0.82318359044845,1.2108497925641681,1.5941462439258227,1.9528390625167087,2.276968874198105,2.5629000845913703,2.8107499483014315,3.2021290464542735
2010-07-01,0.23398974796957975,0.24534860989069626,0.2759925850836626,0.322816604911406,0.6220546542813877,1.0136032867444056,1.423236533744391,1.8110159171465356,2.1578056143532325,2.456714833093188,2.707737405722694,3.0820382357741867
2010-08-01,0.4390495644110926,0.4608733413775351,0.49599345906923153,0.5424077513071333,0.8081839283938479,1.143240563534142,1.4949360185171336,1.832938367100234,2.1412201593754765,2.412716772565464,2.6457972652044486,3.0043672745875365
2010-09-01,0.43991641475206883,0.44354754562386334,0.4616911591409098,0.49223478990972025,0.7037564151337122,0.9959543825944661,1.313013679734448,1.622548178755443,1.9071833182500206,2.158948092613146,2.3755765133864775,2.7093052301206426
2010-10-01,0.4277432210219706,0.44960863218175345,0.48258913183333424,0.5250135925769065,0.7616945522505433,1.0561204757659657,1.3639511938410094,1.6595113260716194,1.9291665053935012,2.1668733813516297,2.3712197732198947,2.6863645479726355
2010-11-01,0.652572844424633,0.6709261006707423,0.6987954611114261,0.7348614212063838,0.9390425395407119,1.1983898260105157,1.4750366783971895,1.7457801814248401,1.9972883509837205,2.2227549107981566,2.4195830679887083,2.7289699745469655
2010-12-01,0.7020957886787993,0.7270262995101604,0.7614641161680612,0.8040475981932231,1.0331801880897538,1.314809501466352,1.6105585827197453,1.8971826618637224,2.1615281894645793,2.39705433859947,2.601449454964259,2.919565906781031
2011-01-01,0.5385062762419316,0.570906950968394,0.6191811921329928,0.6805889582249439,1.0138276446821,1.411900247942666,1.8115378545675833,2.179937498815197,2.502542137525595,2.7753409586240103,3.000088384534406,3.3249973016176297
2011-02-01,0.5118610759293027,0.594829888688482,0.6837619217843569,0.7773813808914635,1.178248964135903,1.5858383475530264,1.9703119968294147,2.316531321458152,2.6184413343710324,2.8754067966026007,3.0898502234757,3.407732417546325
2011-03-01,0.658964983893308,0.7899983351741249,0.9174604000063595,1.0413640270412068,1.501889004493551,1.9081010102979348,2.263239869672602,2.5711592533253866,2.8360014684122357,3.0619699438374615,3.253174501509945,3.5466966443314556
2011-04-01,0.8016779190093548,0.9424185300652922,1.0775555811491242,1.2072978229491902,1.676234378765758,2.0736950968707135,2.4098269277845183,2.6933752119156433,2.9318740691901737,3.1318113064388675,3.2987711971006664,3.5523031494580755
2011-05-01,0.934196570251698,1.084942161520773,1.2286465214239386,1.365636344481694,1.8524684623981227,2.2543461013672172,2.58597729375472,2.859528030368638,3.085062204776689,3.2709051634428654,3.42394419074319,3.653416724160326
2011-06-01,1.0352594981945158,1.1531122909570681,1.2664731328990295,1.3755105727514934,1.7715743796402017,2.110358460668699,2.3999287707098818,2.6471963862927783,2.8580904374769514,3.0377032474192505,3.19041256726624,3.429662753633318
2011-07-01,1.1742219035643418,1.226851717652542,1.2844655811731518,1.3461497370297861,1.6187566413263623,1.9065633793035885,2.1868006061245473,2.447039655085641,2.6813707036674415,2.8878847045127594,3.06703161278207,3.3508728265430183
